Image,Landmark_Name,Landmark_X,Landmark_Y,Landmark_Z,Visibility
094.jpg,RIGHT_EYE_INNER,0.7651523351669312,0.4768447279930115,-0.056511327624320984,0.9999369382858276
094.jpg,RIGHT_EYE,0.7646058797836304,0.473016619682312,-0.05689970776438713,0.9999147653579712
094.jpg,RIGHT_EYE_OUTER,0.7644096612930298,0.46995770931243896,-0.057052209973335266,0.9999486207962036
094.jpg,LEFT_EAR,0.7637578845024109,0.5364890694618225,-0.05633216351270676,0.999976396560669
094.jpg,RIGHT_EAR,0.7612172961235046,0.49056926369667053,0.06687790900468826,0.999885082244873
094.jpg,MOUTH_LEFT,0.7393209338188171,0.5036831498146057,-0.06475220620632172,0.9998371601104736
094.jpg,MOUTH_RIGHT,0.7389036417007446,0.48357826471328735,-0.03208746388554573,0.9996316432952881
094.jpg,LEFT_SHOULDER,0.7087502479553223,0.5793176889419556,-0.08610286563634872,0.9999639987945557
094.jpg,RIGHT_SHOULDER,0.6874106526374817,0.5353267788887024,0.1901237517595291,0.9994693398475647
094.jpg,LEFT_ELBOW,0.7677432298660278,0.6530215740203857,-0.09438091516494751,0.9994699358940125
094.jpg,RIGHT_ELBOW,0.7355270385742188,0.557311475276947,0.29466885328292847,0.04493312910199165
094.jpg,LEFT_WRIST,0.8130377531051636,0.5633727312088013,0.06435037404298782,0.7567984461784363
094.jpg,RIGHT_WRIST,0.8024129867553711,0.5410469174385071,0.32025280594825745,0.04592030867934227
094.jpg,LEFT_PINKY,0.8233541250228882,0.5475547909736633,0.05986535921692848,0.6148295402526855
094.jpg,RIGHT_PINKY,0.806618869304657,0.5489866733551025,0.3138424754142761,0.082302987575531
094.jpg,LEFT_INDEX,0.8202824592590332,0.5383363962173462,0.06783634424209595,0.6158505082130432
094.jpg,RIGHT_INDEX,0.8142234086990356,0.5366674065589905,0.2994668483734131,0.08029396831989288
094.jpg,LEFT_THUMB,0.8126955032348633,0.5403040647506714,0.07025957107543945,0.5860541462898254
094.jpg,RIGHT_THUMB,0.8044619560241699,0.5329008102416992,0.30895912647247314,0.07688536494970322
094.jpg,LEFT_HIP,0.479481041431427,0.5574744939804077,-0.1015871986746788,0.999966025352478
094.jpg,RIGHT_HIP,0.4688803553581238,0.5292672514915466,0.10138311237096786,0.9999597072601318
094.jpg,LEFT_KNEE,0.39515820145606995,0.29105275869369507,-0.11502687633037567,0.9860708117485046
094.jpg,RIGHT_KNEE,0.31240808963775635,0.5159964561462402,0.10743244737386703,0.5155233144760132
094.jpg,LEFT_ANKLE,0.3420248031616211,0.5619367361068726,-0.004387972876429558,0.9779214262962341
094.jpg,RIGHT_ANKLE,0.15401113033294678,0.5702303647994995,0.09565345197916031,0.9145853519439697
094.jpg,LEFT_HEEL,0.35370683670043945,0.6043919324874878,0.00925021804869175,0.9824388027191162
094.jpg,RIGHT_HEEL,0.13100522756576538,0.6100274920463562,0.09165125340223312,0.924593985080719
094.jpg,LEFT_FOOT_INDEX,0.2730025053024292,0.6106787919998169,0.05245598778128624,0.9855809807777405
094.jpg,RIGHT_FOOT_INDEX,0.09576785564422607,0.48527204990386963,0.07671228051185608,0.9426332116127014
055.jpg,NOSE,0.7979410886764526,0.4494222402572632,0.21516545116901398,0.9993294477462769
055.jpg,LEFT_EYE_INNER,0.8087774515151978,0.44627830386161804,0.18486793339252472,0.9990234375
055.jpg,LEFT_EYE,0.8089315891265869,0.44084471464157104,0.1847567856311798,0.9987524747848511
055.jpg,LEFT_EYE_OUTER,0.8084805607795715,0.43350082635879517,0.18467405438423157,0.9991372227668762
055.jpg,RIGHT_EYE_INNER,0.8125346899032593,0.47089114785194397,0.19419528543949127,0.9993288516998291
055.jpg,RIGHT_EYE,0.8134927749633789,0.4769165813922882,0.1938779354095459,0.9993532299995422
055.jpg,RIGHT_EYE_OUTER,0.815251886844635,0.48802873492240906,0.1937396228313446,0.9995829463005066
055.jpg,LEFT_EAR,0.8052709698677063,0.43377622961997986,0.0751006230711937,0.999661922454834
055.jpg,RIGHT_EAR,0.8096743822097778,0.49557292461395264,0.11819107085466385,0.9996090531349182
055.jpg,MOUTH_LEFT,0.7873579263687134,0.4426723122596741,0.18464478850364685,0.999196469783783
055.jpg,MOUTH_RIGHT,0.789422333240509,0.4594283699989319,0.19532649219036102,0.9990293979644775
055.jpg,LEFT_SHOULDER,0.726204514503479,0.37565696239471436,0.0204728152602911,0.9999752044677734
055.jpg,RIGHT_SHOULDER,0.7488404512405396,0.5818268060684204,0.06782900542020798,0.9999661445617676
055.jpg,LEFT_ELBOW,0.6336183547973633,0.40205439925193787,0.018770573660731316,0.7314387559890747
055.jpg,RIGHT_ELBOW,0.6345033049583435,0.6075827479362488,0.013424424454569817,0.4918360412120819
055.jpg,LEFT_WRIST,0.5760823488235474,0.48018062114715576,0.08810871094465256,0.027158087119460106
055.jpg,RIGHT_WRIST,0.5932528972625732,0.5530644655227661,-0.0011902028927579522,0.010901998728513718
055.jpg,LEFT_PINKY,0.5675256848335266,0.5020388960838318,0.09897837042808533,0.027801215648651123
055.jpg,RIGHT_PINKY,0.5852375030517578,0.5389711856842041,-0.004637676291167736,0.010456640273332596
055.jpg,LEFT_INDEX,0.5711838603019714,0.5239379405975342,0.08332489430904388,0.027985071763396263
055.jpg,RIGHT_INDEX,0.5893019437789917,0.5307059288024902,-0.005901964381337166,0.008856730535626411
055.jpg,LEFT_THUMB,0.5744295120239258,0.52083820104599,0.0844012051820755,0.02493603341281414
055.jpg,RIGHT_THUMB,0.5932299494743347,0.5343682169914246,-0.00394729757681489,0.00921002309769392
055.jpg,LEFT_HIP,0.5620250701904297,0.4595962166786194,-0.025188814848661423,0.9999439716339111
055.jpg,RIGHT_HIP,0.5661872029304504,0.5467390418052673,0.02486698515713215,0.9999661445617676
055.jpg,LEFT_KNEE,0.3963763117790222,0.40578049421310425,0.02132505178451538,0.9637917280197144
055.jpg,RIGHT_KNEE,0.40175801515579224,0.5327919125556946,0.05892384052276611,0.9301671385765076
055.jpg,LEFT_ANKLE,0.2754717469215393,0.49116218090057373,-0.008184527046978474,0.9617222547531128
055.jpg,RIGHT_ANKLE,0.2766105830669403,0.5750976800918579,0.0069524142891168594,0.9270346760749817
055.jpg,LEFT_HEEL,0.25301557779312134,0.51632159948349,-0.012991053983569145,0.9683974981307983
055.jpg,RIGHT_HEEL,0.24947360157966614,0.583254873752594,0.0005001715035177767,0.9637457728385925
055.jpg,LEFT_FOOT_INDEX,0.25229358673095703,0.48366689682006836,-0.032613955438137054,0.88516765832901
055.jpg,RIGHT_FOOT_INDEX,0.2626788318157196,0.5663352012634277,-0.019269738346338272,0.7843360900878906
023.jpg,NOSE,0.7751617431640625,0.43958961963653564,-0.09918412566184998,0.9959847927093506
023.jpg,LEFT_EYE_INNER,0.7906290292739868,0.45342880487442017,-0.1290743350982666,0.9959579110145569
023.jpg,LEFT_EYE,0.7915922999382019,0.4584983289241791,-0.1293499916791916,0.9959967136383057
023.jpg,LEFT_EYE_OUTER,0.7925113439559937,0.4635019898414612,-0.12935402989387512,0.9975433945655823
023.jpg,RIGHT_EYE_INNER,0.7909960746765137,0.45076003670692444,-0.09193573892116547,0.9958329796791077
023.jpg,RIGHT_EYE,0.7921298742294312,0.453558087348938,-0.09231863170862198,0.9958736300468445
023.jpg,RIGHT_EYE_OUTER,0.7935585975646973,0.4564516842365265,-0.09249118715524673,0.9967706203460693
023.jpg,LEFT_EAR,0.792464017868042,0.49697908759117126,-0.19426436722278595,0.9992337226867676
023.jpg,RIGHT_EAR,0.7927215695381165,0.4916103780269623,-0.025492874905467033,0.9960029721260071
023.jpg,MOUTH_LEFT,0.7635026574134827,0.4570945203304291,-0.11336961388587952,0.9983429908752441
023.jpg,MOUTH_RIGHT,0.7632806301116943,0.45327112078666687,-0.0669119581580162,0.9969956874847412
023.jpg,LEFT_SHOULDER,0.7213506102561951,0.5679918527603149,-0.24842654168605804,0.9999861717224121
023.jpg,RIGHT_SHOULDER,0.7126152515411377,0.5319588780403137,0.09139546006917953,0.9990602135658264
023.jpg,LEFT_ELBOW,0.6131107807159424,0.6067386865615845,-0.29070359468460083,0.9923821091651917
023.jpg,RIGHT_ELBOW,0.6057161688804626,0.5669238567352295,0.1372755467891693,0.0029657373670488596
023.jpg,LEFT_WRIST,0.5073699951171875,0.5991641879081726,-0.2818461060523987,0.9124335050582886
023.jpg,RIGHT_WRIST,0.50961834192276,0.5653287172317505,0.08489508926868439,0.004268169403076172
023.jpg,LEFT_PINKY,0.4727959632873535,0.6162496209144592,-0.3106618821620941,0.8486014008522034
023.jpg,RIGHT_PINKY,0.4795166254043579,0.568177342414856,0.07415898889303207,0.0074125188402831554
023.jpg,LEFT_INDEX,0.46977493166923523,0.5897650718688965,-0.3192991018295288,0.8517851829528809
023.jpg,RIGHT_INDEX,0.47570163011550903,0.5529580116271973,0.04205016791820526,0.00837839674204588
023.jpg,LEFT_THUMB,0.4813905358314514,0.5777679681777954,-0.2823333740234375,0.7766870856285095
023.jpg,RIGHT_THUMB,0.485889196395874,0.5634562373161316,0.06768450886011124,0.008716760203242302
023.jpg,LEFT_HIP,0.5047553777694702,0.539379358291626,-0.10199421644210815,0.9998995065689087
023.jpg,RIGHT_HIP,0.5016998648643494,0.5286849737167358,0.10195797681808472,0.999731719493866
023.jpg,LEFT_KNEE,0.32912617921829224,0.5684586763381958,-0.05755363777279854,0.6338310241699219
023.jpg,RIGHT_KNEE,0.3455083966255188,0.5562546253204346,0.10352493077516556,0.025855448096990585
023.jpg,LEFT_ANKLE,0.18817448616027832,0.5938249826431274,0.021313030272722244,0.6022160053253174
023.jpg,RIGHT_ANKLE,0.22377237677574158,0.5622105002403259,0.17152337729930878,0.046131812036037445
023.jpg,LEFT_HEEL,0.16514644026756287,0.6220606565475464,0.022194433957338333,0.4428758919239044
023.jpg,RIGHT_HEEL,0.17588350176811218,0.5851004123687744,0.17353875935077667,0.08752234280109406
023.jpg,LEFT_FOOT_INDEX,0.14989855885505676,0.5040438175201416,-0.08267867565155029,0.5974665880203247
023.jpg,RIGHT_FOOT_INDEX,0.16530361771583557,0.49027952551841736,0.09939368814229965,0.11738138645887375
099.jpg,NOSE,0.7201817035675049,0.45308223366737366,-0.012456933036446571,0.9994895458221436
099.jpg,LEFT_EYE_INNER,0.7359516620635986,0.461102694272995,-0.03800998255610466,0.9996497631072998
099.jpg,LEFT_EYE,0.7372598052024841,0.4667724370956421,-0.03825340420007706,0.9996028542518616
099.jpg,LEFT_EYE_OUTER,0.738304853439331,0.47134149074554443,-0.038169603794813156,0.9997166991233826
099.jpg,RIGHT_EYE_INNER,0.7354817390441895,0.45301756262779236,-0.003606228157877922,0.9997206330299377
099.jpg,RIGHT_EYE,0.736236035823822,0.4534815549850464,-0.004029178060591221,0.9997244477272034
099.jpg,RIGHT_EYE_OUTER,0.7371589541435242,0.45400339365005493,-0.004199869930744171,0.9998019337654114
099.jpg,LEFT_EAR,0.7403622269630432,0.5035920739173889,-0.08366760611534119,0.9998810291290283
099.jpg,RIGHT_EAR,0.7372078895568848,0.48581165075302124,0.07010778039693832,0.9996726512908936
099.jpg,MOUTH_LEFT,0.7119152545928955,0.47590288519859314,-0.020091602578759193,0.9994372725486755
099.jpg,MOUTH_RIGHT,0.7094830274581909,0.4657478928565979,0.021796884015202522,0.9990191459655762
099.jpg,LEFT_SHOULDER,0.6866792440414429,0.5703369975090027,-0.1646730899810791,0.9999836683273315
099.jpg,RIGHT_SHOULDER,0.6661480069160461,0.5148738622665405,0.19616597890853882,0.9991685152053833
099.jpg,LEFT_ELBOW,0.5810785889625549,0.6079842448234558,-0.15578009188175201,0.971262514591217
099.jpg,RIGHT_ELBOW,0.5781883001327515,0.542955756187439,0.22490684688091278,0.0075250896625220776
099.jpg,LEFT_WRIST,0.5462475419044495,0.4833003282546997,-0.0426831878721714,0.7040098309516907
099.jpg,RIGHT_WRIST,0.5435662865638733,0.48916324973106384,0.09297791868448257,0.02190753072500229
099.jpg,LEFT_PINKY,0.5240917801856995,0.4722294211387634,-0.04732903465628624,0.6699581742286682
099.jpg,RIGHT_PINKY,0.5246159434318542,0.47529104351997375,0.0768745020031929,0.051308244466781616
099.jpg,LEFT_INDEX,0.5353834629058838,0.46895238757133484,-0.045258793979883194,0.6569424271583557
099.jpg,RIGHT_INDEX,0.5320024490356445,0.46907439827919006,0.05313895270228386,0.05316898599267006
099.jpg,LEFT_THUMB,0.5453789830207825,0.4749826192855835,-0.034436021000146866,0.5773293375968933
099.jpg,RIGHT_THUMB,0.5403614044189453,0.4742928147315979,0.07659201323986053,0.05039616674184799
099.jpg,LEFT_HIP,0.4532740116119385,0.5515471696853638,-0.11159185320138931,0.9999730587005615
099.jpg,RIGHT_HIP,0.450612872838974,0.5088562369346619,0.11163956671953201,0.9999186992645264
099.jpg,LEFT_KNEE,0.2879498600959778,0.5600576400756836,-0.10814284533262253,0.9800588488578796
099.jpg,RIGHT_KNEE,0.3353208303451538,0.3565419912338257,0.07954885065555573,0.25795045495033264
099.jpg,LEFT_ANKLE,0.11479219794273376,0.5745901465415955,-0.12249421328306198,0.9925339221954346
099.jpg,RIGHT_ANKLE,0.2310675084590912,0.5284860134124756,0.1622680276632309,0.27433305978775024
099.jpg,LEFT_HEEL,0.09769481420516968,0.5993633270263672,-0.12645889818668365,0.9722966551780701
099.jpg,RIGHT_HEEL,0.21896010637283325,0.5797663331031799,0.17030276358127594,0.4452362060546875
099.jpg,LEFT_FOOT_INDEX,0.06208914518356323,0.44822847843170166,-0.22342516481876373,0.9897536039352417
099.jpg,RIGHT_FOOT_INDEX,0.16810005903244019,0.49304670095443726,0.13361407816410065,0.46736544370651245
087.jpg,NOSE,0.749435544013977,0.4826961159706116,-0.09405394643545151,0.9999349117279053
087.jpg,LEFT_EYE_INNER,0.7644438743591309,0.49643024802207947,-0.09850575774908066,0.9999212026596069
087.jpg,LEFT_EYE,0.7666955590248108,0.5070997476577759,-0.09874041378498077,0.9999212026596069
087.jpg,LEFT_EYE_OUTER,0.768818736076355,0.5164343118667603,-0.09878672659397125,0.9999254941940308
087.jpg,RIGHT_EYE_INNER,0.761549174785614,0.47930634021759033,-0.07041092216968536,0.9999415874481201
087.jpg,RIGHT_EYE,0.7613597512245178,0.4755028486251831,-0.0708257332444191,0.9999417066574097
087.jpg,RIGHT_EYE_OUTER,0.7613165378570557,0.47190195322036743,-0.07097317278385162,0.9999475479125977
087.jpg,LEFT_EAR,0.769085168838501,0.5436316728591919,-0.07392887026071548,0.9999603033065796
087.jpg,RIGHT_EAR,0.7610242366790771,0.4921998381614685,0.054478880017995834,0.9998997449874878
087.jpg,MOUTH_LEFT,0.7403048276901245,0.5063409805297852,-0.07878492772579193,0.9996346235275269
087.jpg,MOUTH_RIGHT,0.7374660968780518,0.4826756715774536,-0.044585634022951126,0.9994308352470398
087.jpg,LEFT_SHOULDER,0.7092064619064331,0.5831789970397949,-0.14001940190792084,0.9999593496322632
087.jpg,RIGHT_SHOULDER,0.6886382699012756,0.5403344035148621,0.18895991146564484,0.9996941089630127
087.jpg,LEFT_ELBOW,0.7424427270889282,0.634414553642273,-0.3635009527206421,0.9940947890281677
087.jpg,RIGHT_ELBOW,0.5906150341033936,0.570349395275116,0.22887267172336578,0.0022614530753344297
087.jpg,LEFT_WRIST,0.7851965427398682,0.5894358158111572,-0.5330265760421753,0.9275351166725159
087.jpg,RIGHT_WRIST,0.4988074004650116,0.5881163477897644,0.16893024742603302,0.004798959940671921
087.jpg,LEFT_PINKY,0.7963075637817383,0.5753374099731445,-0.5929871201515198,0.9282266497612
087.jpg,RIGHT_PINKY,0.4706661105155945,0.5916447639465332,0.16257654130458832,0.01295402366667986
087.jpg,LEFT_INDEX,0.7951709032058716,0.56987065076828,-0.5671671032905579,0.9292522072792053
087.jpg,RIGHT_INDEX,0.4750884473323822,0.5500838756561279,0.12956953048706055,0.013203300535678864
087.jpg,LEFT_THUMB,0.7890459299087524,0.5715912580490112,-0.5267054438591003,0.8936473727226257
087.jpg,RIGHT_THUMB,0.4811886250972748,0.5728095173835754,0.15194512903690338,0.01342723798006773
087.jpg,LEFT_HIP,0.4782780706882477,0.5573038458824158,-0.11350072175264359,0.9999953508377075
087.jpg,RIGHT_HIP,0.46930697560310364,0.5357884168624878,0.11321339011192322,0.9999939203262329
087.jpg,LEFT_KNEE,0.3934429883956909,0.29644614458084106,-0.13880707323551178,0.9937011003494263
087.jpg,RIGHT_KNEE,0.31038030982017517,0.5169277787208557,0.12278426438570023,0.7170121669769287
087.jpg,LEFT_ANKLE,0.337894082069397,0.5730628967285156,0.0029399562627077103,0.9910202622413635
087.jpg,RIGHT_ANKLE,0.14895904064178467,0.5621837973594666,0.09199821949005127,0.9669555425643921
087.jpg,LEFT_HEEL,0.3519861400127411,0.6094841957092285,0.016684850677847862,0.9890530705451965
087.jpg,RIGHT_HEEL,0.1292816698551178,0.5964648127555847,0.0840635746717453,0.9556634426116943
087.jpg,LEFT_FOOT_INDEX,0.26636528968811035,0.6091793775558472,0.038888782262802124,0.9932636022567749
087.jpg,RIGHT_FOOT_INDEX,0.09179696440696716,0.4794580042362213,0.04544041305780411,0.9717654585838318
136.jpg,NOSE,0.740075409412384,0.4470440447330475,-0.029766691848635674,0.9999905824661255
136.jpg,LEFT_EYE_INNER,0.7551206350326538,0.45590290427207947,-0.056267742067575455,0.9999827146530151
136.jpg,LEFT_EYE,0.7557190656661987,0.46179601550102234,-0.056566908955574036,0.9999806880950928
136.jpg,LEFT_EYE_OUTER,0.7561672329902649,0.46840497851371765,-0.05662123113870621,0.9999850988388062
136.jpg,RIGHT_EYE_INNER,0.7554010152816772,0.45207679271698,-0.019022375345230103,0.999984860420227
136.jpg,RIGHT_EYE,0.7559767365455627,0.45291900634765625,-0.01940092258155346,0.9999873638153076
136.jpg,RIGHT_EYE_OUTER,0.7567663788795471,0.4538748562335968,-0.019543491303920746,0.9999909400939941
136.jpg,LEFT_EAR,0.7538274526596069,0.5042628645896912,-0.1183130070567131,0.9999967813491821
136.jpg,RIGHT_EAR,0.7551290392875671,0.4877835810184479,0.050260234624147415,0.9999881982803345
136.jpg,MOUTH_LEFT,0.7279598116874695,0.46585696935653687,-0.0471426285803318,0.999985933303833
136.jpg,MOUTH_RIGHT,0.7275633811950684,0.4569193124771118,-0.00035640530404634774,0.9999692440032959
136.jpg,LEFT_SHOULDER,0.6905765533447266,0.5777685642242432,-0.1964864432811737,0.999998927116394
136.jpg,RIGHT_SHOULDER,0.67052161693573,0.5143651366233826,0.1671331226825714,0.9999804496765137
136.jpg,LEFT_ELBOW,0.5836695432662964,0.6037247180938721,-0.15889693796634674,0.9944450259208679
136.jpg,RIGHT_ELBOW,0.5848142504692078,0.5378702878952026,0.17534685134887695,0.020798351615667343
136.jpg,LEFT_WRIST,0.5684852004051208,0.4677828252315521,0.05052042007446289,0.6003507375717163
136.jpg,RIGHT_WRIST,0.5506973266601562,0.4814419746398926,0.05713924020528793,0.02209038846194744
136.jpg,LEFT_PINKY,0.5550267696380615,0.4506000280380249,0.05646398663520813,0.48297059535980225
136.jpg,RIGHT_PINKY,0.5352432727813721,0.46655431389808655,0.04564040154218674,0.04129571095108986
136.jpg,LEFT_INDEX,0.5716691017150879,0.45919138193130493,0.0656009167432785,0.4438546895980835
136.jpg,RIGHT_INDEX,0.5401552319526672,0.464855819940567,0.027848996222019196,0.038768064230680466
136.jpg,LEFT_THUMB,0.572113573551178,0.4658515751361847,0.06192966550588608,0.3846588432788849
136.jpg,RIGHT_THUMB,0.5450538396835327,0.4718457758426666,0.04315641522407532,0.0403246209025383
136.jpg,LEFT_HIP,0.46928921341896057,0.5503392815589905,-0.11624255776405334,0.9999991655349731
136.jpg,RIGHT_HIP,0.4771347939968109,0.5036284327507019,0.11617960035800934,0.9999988079071045
136.jpg,LEFT_KNEE,0.37294238805770874,0.29938215017318726,-0.11448603868484497,0.9995860457420349
136.jpg,RIGHT_KNEE,0.4987213909626007,0.26698634028434753,0.20235022902488708,0.7236404418945312
136.jpg,LEFT_ANKLE,0.3279154896736145,0.5549231767654419,0.044542908668518066,0.9965243935585022
136.jpg,RIGHT_ANKLE,0.38749223947525024,0.24463826417922974,0.22280848026275635,0.914808988571167
